pae_interaction_scores,total_score,complex_normalized,dG_cross,dG_cross/dSASAx100,dG_separated,dG_separated/dSASAx100,dSASA_hphobic,dSASA_int,dSASA_polar,delta_unsatHbonds,dslf_fa13,fa_atr,fa_dun,fa_elec,fa_intra_rep,fa_intra_sol_xover4,fa_rep,fa_sol,hbond_E_fraction,hbond_bb_sc,hbond_lr_bb,hbond_sc,hbond_sr_bb,hbonds_int,lk_ball_wtd,nres_all,nres_int,omega,p_aa_pp,packstat,per_residue_energy_int,pro_close,rama_prepro,ref,sc_value,side1_normalized,side1_score,side2_normalized,side2_score,yhh_planarity,description
10.0,-87.204,-1.06,-54.477,-3.92,-54.477,-3.92,842.511,1165.66,248.971,2.0,0.0,-504.259,125.95,-168.133,0.507,15.12,33.156,224.477,0.002,-14.082,-2.838,-12.007,-55.86,3.0,-10.805,63.0,54.0,7.881,-6.403,0.598,-0.885,0.673,9.397,35.327,0.671,-0.574,-18.926,-1.376,-28.887,0.0,insulin_ep3__403_dldesign_0_cycle0_1
4.0,-87.237,-1.06,-54.482,-3.922,-54.482,-3.922,842.399,1165.504,248.484,2.0,0.0,-504.575,125.825,-168.603,0.506,15.103,33.152,224.162,0.001,-14.09,-2.847,-12.019,-55.905,1.0,-11.612,70.0,41.0,13.542,-7.788,0.53,-0.729,0.0,-2.912,2.827,0.592,-0.482,-11.096,-1.043,-18.775,0.0,insulin_ep3__3_dldesign_0_cycle0
10.0,-87.3,-1.065,-54.489,-3.922,-54.489,-3.922,841.497,1163.634,248.229,2.0,0.0,-505.661,125.737,-169.013,0.505,15.076,33.151,224.041,0.0,-14.125,-2.852,-12.037,-55.921,3.0,-12.745,76.0,47.0,11.918,-4.836,0.545,0.184,0.0,4.827,14.422,0.499,0.523,15.156,-0.362,-6.521,0.0,insulin_ep3__987_dldesign_0_cycle0_1
8.0,-87.351,-1.069,-54.541,-3.926,-54.541,-3.926,841.446,1162.997,247.963,2.0,0.0,-505.699,124.729,-169.032,0.505,15.075,33.091,224.034,0.0,-14.156,-2.865,-12.087,-56.007,4.0,-9.776,64.0,54.0,10.319,-9.756,0.465,-0.72,0.08,-6.757,13.13,0.659,-0.479,-15.805,-1.098,-23.058,0.0,insulin_ep3__980_dldesign_0_cycle0
5.0,-87.511,-1.071,-54.583,-3.929,-54.583,-3.929,840.935,1161.472,247.187,2.0,0.0,-505.856,124.195,-169.403,0.505,15.073,33.037,223.648,0.0,-14.159,-2.866,-12.122,-56.102,3.0,-14.096,76.0,47.0,14.577,-4.693,0.625,0.006,0.154,7.356,42.154,0.656,0.484,14.036,-0.764,-13.756,0.0,insulin_ep3__7_dldesign_0_cycle0_1
9.0,-87.658,-1.072,-54.65,-3.931,-54.65,-3.931,840.185,1160.058,247.023,2.0,0.0,-505.915,123.94,-169.448,0.505,15.05,33.032,223.473,0.0,-14.159,-2.883,-12.194,-56.162,2.0,-16.347,80.0,48.0,11.736,-8.261,0.567,6.926,0.0,6.776,1.662,0.707,12.239,342.703,-0.514,-10.276,0.0,insulin_ep3__96_dldesign_0_cycle0
14.0,-87.704,-1.074,-54.705,-3.936,-54.705,-3.936,839.463,1159.946,246.088,2.0,0.0,-506.026,123.667,-169.547,0.504,15.013,33.023,223.219,0.0,-14.181,-2.912,-12.207,-56.373,1.0,-11.872,87.0,64.0,10.547,-12.863,0.468,-0.725,0.046,-4.569,9.456,0.67,0.064,2.245,-1.677,-48.646,0.0,insulin_ep2__222_dldesign_0_cycle0_1
9.0,-87.807,-1.076,-55.026,-3.936,-55.026,-3.936,838.939,1159.547,245.735,2.0,0.0,-507.09,123.519,-169.825,0.503,15.003,33.019,223.144,0.0,-14.182,-2.917,-12.208,-56.55,2.0,-10.122,98.0,61.0,23.634,-9.08,0.644,-1.39,0.325,-0.643,56.715,0.655,-1.535,-62.953,-1.092,-21.838,0.0,insulin_ep3__328_dldesign_0_cycle0
6.0,-88.143,-1.079,-55.141,-3.948,-55.141,-3.948,838.772,1159.421,245.566,2.0,0.0,-507.304,123.135,-169.908,0.503,15.001,33.01,223.073,0.0,-14.192,-2.92,-12.215,-56.648,4.0,-11.324,73.0,55.0,10.317,-6.811,0.581,-0.625,0.019,-8.108,5.387,0.763,-0.16,-5.454,-1.377,-28.923,0.0,insulin_ep3__408_dldesign_0_cycle0_1
7.0,-88.206,-1.08,-55.174,-3.948,-55.174,-3.948,838.572,1158.765,245.306,2.0,0.0,-507.857,123.09,-170.089,0.501,14.995,32.981,222.749,0.0,-14.21,-2.929,-12.221,-56.718,4.0,-8.534,89.0,54.0,21.244,-7.407,0.629,-1.096,0.04,7.972,2.367,0.69,-1.045,-34.491,-1.175,-24.68,0.0,insulin_ep3__956_dldesign_0_cycle0_1
7.0,-89.288,-1.083,-55.178,-3.95,-55.178,-3.95,838.044,1158.627,245.041,2.0,0.0,-507.875,122.755,-170.273,0.501,14.955,32.94,222.434,0.0,-14.217,-2.93,-12.242,-56.726,1.0,-15.706,100.0,62.0,20.555,-12.648,0.608,-1.15,0.045,-5.418,33.664,0.804,-1.305,-54.798,-0.824,-16.479,0.0,insulin_ep3__638_dldesign_0_cycle0
14.0,-89.386,-1.085,-55.182,-3.954,-55.182,-3.954,837.951,1158.227,244.916,2.0,0.0,-508.158,122.721,-170.405,0.5,14.952,32.912,222.305,0.0,-14.239,-2.931,-12.267,-56.749,5.0,-12.17,90.0,61.0,16.871,-11.693,0.581,-1.579,0.052,-0.254,81.736,0.723,-1.304,-45.64,-1.95,-50.7,0.0,insulin_ep1__932_dldesign_0_cycle0_1
5.0,-89.982,-1.085,-55.188,-3.955,-55.188,-3.955,837.553,1157.564,244.878,2.0,0.0,-508.458,122.6,-170.44,0.5,14.94,32.863,222.124,0.0,-14.256,-2.953,-12.279,-56.769,1.0,-15.95,64.0,53.0,12.758,-7.908,0.643,-0.823,0.134,-4.195,24.441,0.693,-0.699,-23.766,-1.046,-19.873,0.0,insulin_ep3__439_dldesign_0_cycle0_1
7.0,-90.031,-1.085,-55.189,-3.959,-55.189,-3.959,837.203,1157.387,244.491,2.0,0.0,-508.626,121.849,-170.482,0.499,14.897,32.863,221.922,0.0,-14.28,-2.982,-12.318,-56.773,6.0,-12.564,86.0,57.0,14.047,-15.223,0.561,-1.345,0.147,-4.95,42.025,0.669,-1.007,-30.21,-1.721,-46.478,0.0,insulin_ep1__531_dldesign_0_cycle0_1
7.0,-90.245,-1.09,-55.21,-3.959,-55.21,-3.959,836.152,1157.121,243.926,2.0,0.0,-509.02,121.777,-170.653,0.499,14.86,32.863,221.698,0.0,-14.292,-2.997,-12.328,-56.796,3.0,-13.603,101.0,65.0,18.369,-8.249,0.583,-0.71,0.445,6.563,12.755,0.694,-0.483,-21.234,-1.186,-24.916,0.0,insulin_ep3__840_dldesign_0_cycle0
9.0,-90.478,-1.091,-55.222,-3.962,-55.222,-3.962,835.964,1157.069,243.552,2.0,0.0,-510.184,121.729,-170.782,0.498,14.732,32.842,221.44,0.0,-14.3,-3.001,-12.346,-56.798,2.0,-10.673,67.0,47.0,14.498,-8.41,0.677,-0.956,0.112,0.299,10.793,0.729,-0.9,-25.191,-1.038,-19.729,0.0,insulin_ep3__512_dldesign_0_cycle0
8.0,-91.176,-1.092,-55.293,-3.962,-55.293,-3.962,835.735,1156.797,242.25,2.0,0.0,-510.334,121.175,-171.205,0.498,14.691,32.803,221.427,0.0,-14.349,-3.036,-12.439,-56.822,1.0,-11.731,63.0,53.0,13.428,-5.375,0.548,0.517,0.125,2.43,8.268,0.693,1.186,37.953,-0.503,-10.559,0.0,insulin_ep3__941_dldesign_0_cycle0
6.0,-91.207,-1.096,-55.329,-3.965,-55.329,-3.965,835.19,1156.471,242.159,1.0,0.0,-510.893,121.159,-171.544,0.497,14.622,32.795,221.302,0.0,-14.368,-3.046,-12.517,-56.845,2.0,-16.23,100.0,64.0,13.55,-9.991,0.579,-0.48,0.155,-0.446,40.851,0.698,-0.327,-14.044,-0.795,-16.703,0.0,insulin_ep3__165_dldesign_0_cycle0_1
9.0,-91.925,-1.098,-55.331,-3.965,-55.331,-3.965,834.391,1155.342,241.744,1.0,0.0,-510.902,120.858,-171.577,0.497,14.621,32.73,221.25,0.0,-14.373,-3.053,-12.57,-57.199,2.0,-9.445,86.0,46.0,14.392,-11.271,0.589,-1.148,0.016,-1.591,20.859,0.766,-1.506,-40.659,-0.64,-12.155,0.0,insulin_ep3__967_dldesign_0_cycle0_1
10.0,-92.605,-1.109,-55.333,-3.967,-55.333,-3.967,834.375,1154.946,241.2,1.0,0.0,-511.407,120.686,-171.687,0.497,14.608,32.668,221.077,0.0,-14.401,-3.076,-12.572,-57.433,4.0,-10.739,63.0,57.0,8.815,-6.192,0.607,-0.4,0.0,1.255,17.553,0.742,-0.117,-4.338,-0.923,-18.464,0.0,insulin_ep3__650_dldesign_0_cycle0_1
5.0,-92.82,-1.113,-55.392,-3.971,-55.392,-3.971,834.352,1154.356,241.101,1.0,0.0,-512.281,120.423,-171.928,0.496,14.57,32.632,221.024,0.0,-14.407,-3.082,-12.6,-57.441,4.0,-9.917,62.0,56.0,10.374,-6.787,0.62,-0.845,0.0,-6.226,21.436,0.731,-0.628,-21.986,-1.206,-25.316,0.0,insulin_ep3__467_dldesign_0_cycle0
4.0,-92.876,-1.12,-55.576,-3.975,-55.576,-3.975,834.281,1153.352,241.022,1.0,0.0,-512.286,120.317,-172.092,0.496,14.555,32.601,220.802,0.0,-14.421,-3.102,-12.609,-57.48,3.0,-10.127,70.0,56.0,18.989,-9.027,0.518,-0.974,0.0,-5.234,12.328,0.751,-0.896,-33.137,-1.126,-21.4,0.0,insulin_ep3__598_dldesign_0_cycle0_1
8.0,-92.916,-1.123,-55.593,-3.98,-55.593,-3.98,834.183,1152.628,240.937,1.0,0.0,-512.325,120.316,-172.14,0.495,14.542,32.592,220.626,0.0,-14.435,-3.111,-12.617,-57.524,1.0,-12.721,87.0,60.0,16.819,-12.593,0.701,-1.177,0.339,-2.225,17.525,0.665,-1.348,-52.587,-0.86,-18.054,0.0,insulin_ep3__681_dldesign_0_cycle0_1
5.0,-93.241,-1.126,-55.805,-3.98,-55.805,-3.98,833.984,1150.692,240.521,1.0,0.0,-512.7,120.012,-172.615,0.494,14.537,32.567,220.244,0.0,-14.497,-3.112,-12.683,-57.552,1.0,-12.316,79.0,50.0,10.154,-9.686,0.631,-1.208,0.0,-6.348,-3.202,0.803,-1.345,-39.007,-1.018,-21.381,0.0,insulin_ep3__280_dldesign_0_cycle0_1
5.0,-93.459,-1.126,-55.835,-3.985,-55.835,-3.985,833.283,1150.229,240.113,1.0,0.0,-512.752,119.525,-173.57,0.493,14.532,32.541,220.047,0.0,-14.508,-3.126,-12.709,-57.603,1.0,-8.903,66.0,51.0,16.57,-10.526,0.642,-1.509,0.093,-9.53,22.575,0.713,-1.484,-47.502,-1.55,-29.452,0.0,insulin_ep3__549_dldesign_0_cycle0_1
7.0,-94.29,-1.129,-55.996,-3.986,-55.996,-3.986,832.706,1148.8,239.999,1.0,0.0,-512.762,119.453,-173.806,0.492,14.495,32.541,219.925,0.0,-14.515,-3.133,-12.92,-57.622,5.0,-16.789,101.0,55.0,25.221,-15.062,0.548,-1.328,0.309,-15.511,19.658,0.78,-1.326,-46.404,-1.332,-26.647,0.0,insulin_ep3__361_dldesign_0_cycle0
4.0,-94.817,-1.134,-55.997,-3.987,-55.997,-3.987,832.203,1148.718,239.89,1.0,0.0,-513.179,119.349,-173.84,0.491,14.471,32.473,219.883,0.0,-14.53,-3.135,-12.939,-57.636,0.0,-8.469,76.0,50.0,12.105,-7.339,0.586,-0.809,0.312,-6.16,10.835,0.707,-0.954,-29.57,-0.574,-10.898,0.0,insulin_ep3__414_dldesign_0_cycle0_1
6.0,-95.005,-1.135,-56.087,-3.988,-56.087,-3.988,831.109,1148.446,239.805,1.0,0.0,-513.208,119.047,-173.957,0.489,14.467,32.467,219.695,0.0,-14.543,-3.167,-13.034,-57.665,3.0,-14.096,91.0,53.0,16.556,-8.709,0.558,-1.038,0.079,-0.31,18.559,0.712,-0.973,-32.117,-1.144,-22.884,0.0,insulin_ep3__720_dldesign_0_cycle0_1
8.0,-95.279,-1.138,-56.128,-3.99,-56.128,-3.99,829.574,1146.556,239.357,1.0,0.0,-514.804,119.046,-175.034,0.489,14.439,32.313,219.278,0.0,-14.546,-3.172,-13.067,-57.669,2.0,-11.169,89.0,57.0,13.719,-10.304,0.571,-1.584,0.068,-5.772,70.449,0.641,-1.886,-71.662,-0.979,-18.606,0.0,insulin_ep3__214_dldesign_0_cycle0
8.0,-95.374,-1.138,-56.132,-3.993,-56.132,-3.993,829.304,1145.199,239.243,1.0,0.0,-514.924,119.008,-175.077,0.489,14.344,32.27,218.95,0.0,-14.567,-3.18,-13.106,-57.688,1.0,-11.619,80.0,49.0,19.209,-8.266,0.595,-1.66,0.0,0.781,5.994,0.702,-2.12,-61.487,-0.993,-19.869,0.0,insulin_ep3__770_dldesign_0_cycle0
5.0,-95.557,-1.139,-56.135,-3.995,-56.135,-3.995,829.153,1144.51,238.738,1.0,0.0,-515.854,118.98,-175.442,0.488,14.223,32.253,218.919,0.0,-14.647,-3.229,-13.212,-57.811,4.0,-10.915,83.0,61.0,19.016,-8.932,0.587,-1.214,0.216,2.532,20.65,0.667,-1.34,-53.613,-0.973,-20.427,0.0,insulin_ep3__321_dldesign_0_cycle0_1
6.0,-95.574,-1.146,-56.172,-3.997,-56.172,-3.997,829.109,1142.717,238.703,1.0,0.0,-515.898,118.811,-176.097,0.488,14.194,32.218,218.729,0.0,-14.655,-3.259,-13.28,-57.814,2.0,-10.7,62.0,47.0,10.363,-7.515,0.578,-1.046,0.085,-7.941,22.079,0.757,-0.948,-26.545,-1.19,-22.613,0.0,insulin_ep3__329_dldesign_0_cycle0_1
6.0,-95.932,-1.146,-56.281,-3.998,-56.281,-3.998,828.026,1135.939,238.303,1.0,0.0,-516.2,118.588,-176.169,0.488,14.143,32.188,218.648,0.0,-14.666,-3.266,-13.284,-57.862,5.0,-12.671,70.0,51.0,8.711,-8.315,0.602,-1.32,0.107,-6.115,37.757,0.719,-1.438,-43.125,-1.153,-24.217,0.0,insulin_ep3__222_dldesign_0_cycle0
6.0,-95.971,-1.147,-56.282,-4.001,-56.282,-4.001,826.833,1135.414,237.694,1.0,0.0,-516.546,118.465,-176.751,0.487,14.101,32.07,218.5,0.0,-14.672,-3.287,-13.289,-57.865,0.0,-14.197,99.0,52.0,19.693,-12.4,0.52,-0.817,0.088,-6.071,17.766,0.657,-0.824,-25.551,-0.806,-16.933,0.0,insulin_ep3__746_dldesign_0_cycle0
8.0,-96.13,-1.153,-56.325,-4.002,-56.325,-4.002,826.372,1135.12,237.382,1.0,0.0,-516.901,118.312,-176.767,0.486,14.053,32.056,218.399,0.0,-14.676,-3.297,-13.379,-57.96,1.0,-9.427,64.0,52.0,12.554,-5.089,0.622,-0.374,0.0,3.35,27.911,0.747,-0.196,-6.086,-0.636,-13.346,0.0,insulin_ep3__15_dldesign_0_cycle0_1
5.0,-96.255,-1.154,-56.351,-4.012,-56.351,-4.012,826.326,1135.065,237.336,1.0,0.0,-517.853,118.138,-176.829,0.485,14.047,31.935,217.709,0.0,-14.693,-3.343,-13.408,-58.0,0.0,-11.315,81.0,48.0,7.654,-4.484,0.382,-0.566,0.106,26.751,32.267,0.615,-0.472,-13.682,-0.71,-13.499,0.0,insulin_ep3__541_dldesign_0_cycle0_1
7.0,-96.361,-1.159,-56.355,-4.013,-56.355,-4.013,825.334,1134.47,237.287,1.0,0.0,-518.071,117.939,-177.086,0.485,14.021,31.927,217.679,0.0,-14.702,-3.359,-13.425,-58.019,2.0,-9.278,73.0,53.0,14.813,-9.15,0.652,-0.968,0.11,-6.845,44.042,0.755,-1.043,-33.376,-0.853,-17.919,0.0,insulin_ep3__689_dldesign_0_cycle0_1
9.0,-97.002,-1.165,-56.436,-4.014,-56.436,-4.014,825.086,1133.608,237.166,1.0,0.0,-518.856,117.567,-177.209,0.485,14.013,31.888,217.488,0.0,-14.778,-3.361,-13.444,-58.025,2.0,-10.599,70.0,54.0,11.306,-7.965,0.531,-0.255,0.0,0.935,-3.824,0.612,-0.316,-10.733,-0.152,-3.047,0.0,insulin_ep3__140_dldesign_0_cycle0_1
8.0,-97.121,-1.166,-56.473,-4.014,-56.473,-4.014,823.935,1131.873,236.892,1.0,0.0,-519.654,116.158,-177.28,0.483,13.95,31.769,217.281,0.0,-14.812,-3.378,-13.6,-58.086,4.0,-12.308,81.0,55.0,17.971,-8.555,0.518,-0.455,0.0,-0.774,-12.597,0.782,-0.034,-1.161,-1.138,-23.888,0.0,insulin_ep3__633_dldesign_0_cycle0
5.0,-97.14,-1.166,-56.648,-4.016,-56.648,-4.016,823.673,1130.403,235.889,1.0,0.0,-520.759,115.882,-177.616,0.482,13.937,31.752,216.758,0.0,-14.852,-3.391,-13.674,-58.134,2.0,-8.892,67.0,51.0,13.604,-7.758,0.614,-1.144,0.108,-5.88,23.951,0.731,-1.279,-38.371,-0.95,-19.953,0.0,insulin_ep3__357_dldesign_0_cycle0
5.0,-97.67,-1.166,-56.914,-4.017,-56.914,-4.017,821.576,1129.686,235.724,1.0,0.0,-520.879,115.627,-178.212,0.482,13.931,31.629,216.689,0.0,-14.861,-3.399,-13.779,-58.183,3.0,-14.088,79.0,56.0,14.534,-13.063,0.607,-1.197,0.215,-15.271,22.311,0.666,-1.382,-49.745,-0.863,-17.266,0.0,insulin_ep3__274_dldesign_0_cycle0_1
6.0,-97.926,-1.174,-56.926,-4.022,-56.926,-4.022,821.153,1129.135,235.724,1.0,0.0,-521.015,115.605,-178.445,0.482,13.906,31.616,216.581,0.0,-14.879,-3.419,-13.803,-58.231,8.0,-11.969,73.0,61.0,10.766,-11.448,0.578,-1.218,0.114,2.896,29.837,0.709,-0.802,-25.661,-1.678,-48.667,0.0,insulin_ep2__173_dldesign_0_cycle0
7.0,-98.622,-1.175,-56.981,-4.024,-56.981,-4.024,820.028,1128.801,235.352,1.0,0.0,-521.102,115.518,-178.606,0.482,13.9,31.612,216.547,0.0,-14.89,-3.428,-13.947,-58.345,4.0,-10.615,64.0,47.0,10.679,-5.236,0.548,-0.632,0.019,-4.339,30.733,0.635,-0.465,-13.006,-0.878,-16.676,0.0,insulin_ep3__15_dldesign_0_cycle0
5.0,-99.207,-1.175,-57.017,-4.024,-57.017,-4.024,819.969,1128.41,235.2,1.0,0.0,-521.223,115.473,-178.908,0.48,13.864,31.599,216.481,0.0,-14.952,-3.435,-14.048,-58.371,0.0,-9.859,64.0,53.0,13.132,-6.118,0.622,-0.205,0.04,-3.152,20.824,0.733,0.218,6.988,-0.851,-17.876,0.0,insulin_ep3__259_dldesign_0_cycle0_1
13.0,-99.789,-1.176,-57.021,-4.026,-57.021,-4.026,819.772,1127.831,234.732,1.0,0.0,-521.675,115.403,-179.455,0.479,13.851,31.538,215.666,0.0,-15.036,-3.455,-14.147,-58.508,11.0,-6.464,79.0,54.0,11.09,-14.676,0.505,-1.362,0.137,-1.93,40.828,0.734,-0.801,-21.631,-1.922,-51.896,0.0,insulin_ep1__232_dldesign_0_cycle0
8.0,-99.999,-1.183,-57.161,-4.028,-57.161,-4.028,819.23,1127.819,233.947,1.0,0.0,-522.843,114.959,-179.467,0.479,13.719,31.487,215.578,0.0,-15.065,-3.457,-14.193,-58.582,2.0,-11.952,94.0,47.0,19.88,-10.846,0.648,0.234,0.019,1.994,9.335,0.714,0.736,19.879,-0.444,-8.888,0.0,insulin_ep3__590_dldesign_0_cycle0_1
4.0,-100.038,-1.189,-57.27,-4.035,-57.27,-4.035,816.598,1126.633,233.823,1.0,0.0,-524.205,114.707,-180.149,0.479,13.7,31.434,215.17,0.0,-15.078,-3.484,-14.205,-58.686,5.0,-9.234,73.0,52.0,16.321,-7.648,0.72,-0.874,0.145,-4.635,37.409,0.725,-0.833,-25.812,-0.935,-19.63,0.0,insulin_ep3__8_dldesign_0_cycle0
7.0,-100.686,-1.191,-57.275,-4.046,-57.275,-4.046,815.543,1125.292,233.789,1.0,0.0,-524.241,114.233,-180.261,0.478,13.653,31.423,215.163,0.0,-15.079,-3.497,-14.288,-58.757,4.0,-11.747,74.0,57.0,18.47,-7.261,0.577,-0.197,0.0,-1.532,19.937,0.702,0.043,1.56,-0.608,-12.765,0.0,insulin_ep3__550_dldesign_0_cycle0
8.0,-101.062,-1.195,-57.367,-4.05,-57.367,-4.05,814.904,1123.807,233.465,1.0,0.0,-524.654,113.449,-180.737,0.476,13.596,31.418,214.866,0.0,-15.134,-3.498,-14.328,-58.781,2.0,-12.367,99.0,60.0,29.895,-10.44,0.539,-0.442,0.83,3.761,25.951,0.623,-0.156,-6.077,-0.974,-20.449,0.0,insulin_ep3__191_dldesign_0_cycle0_1
9.0,-101.096,-1.196,-57.407,-4.052,-57.407,-4.052,814.781,1123.735,233.292,1.0,0.0,-524.682,112.58,-181.099,0.476,13.566,31.418,214.619,0.0,-15.139,-3.5,-14.378,-58.991,3.0,-9.695,101.0,56.0,20.878,-12.107,0.605,-0.369,0.306,2.65,-0.214,0.702,-0.114,-4.208,-0.866,-16.451,0.0,insulin_ep3__802_dldesign_0_cycle0
9.0,-101.181,-1.197,-57.528,-4.056,-57.528,-4.056,814.457,1123.583,233.143,1.0,0.0,-525.482,111.844,-181.283,0.476,13.519,31.372,214.536,0.0,-15.173,-3.514,-14.41,-59.168,4.0,-11.23,78.0,48.0,17.435,-8.476,0.629,-0.43,0.0,-0.079,9.951,0.812,0.026,0.732,-1.069,-21.383,0.0,insulin_ep3__425_dldesign_0_cycle0
7.0,-101.5,-1.198,-57.568,-4.059,-57.568,-4.059,813.635,1122.266,232.764,1.0,0.0,-525.981,111.8,-181.79,0.475,13.474,31.291,214.424,0.0,-15.174,-3.531,-14.474,-59.306,0.0,-13.763,92.0,57.0,15.217,-8.316,0.595,-0.423,0.0,-2.742,7.187,0.662,-0.266,-9.827,-0.713,-14.259,0.0,insulin_ep3__977_dldesign_0_cycle0
5.0,-103.001,-1.203,-57.605,-4.059,-57.605,-4.059,813.149,1121.895,231.905,1.0,0.0,-526.398,111.062,-182.049,0.473,13.257,31.202,214.399,0.0,-15.179,-3.538,-14.498,-59.335,5.0,-12.263,80.0,54.0,13.82,-11.799,0.607,-1.138,0.0,-1.605,15.114,0.696,-0.998,-33.919,-1.377,-27.54,0.0,insulin_ep3__876_dldesign_0_cycle0
7.0,-103.108,-1.208,-57.611,-4.06,-57.611,-4.06,811.679,1121.434,230.859,1.0,0.0,-527.217,110.437,-182.079,0.472,13.208,31.161,214.355,0.0,-15.215,-3.54,-14.526,-59.358,1.0,-16.514,83.0,47.0,18.159,-11.798,0.597,1.057,0.0,-4.25,5.097,0.628,0.694,18.729,1.547,30.948,0.0,insulin_ep3__38_dldesign_0_cycle0_1
4.0,-103.122,-1.208,-57.612,-4.062,-57.612,-4.062,810.559,1120.828,229.685,1.0,0.0,-527.877,109.95,-182.231,0.471,13.137,31.1,214.346,0.0,-15.221,-3.547,-14.675,-59.705,1.0,-13.13,83.0,45.0,14.87,-3.34,0.461,0.439,0.412,12.1,-10.852,0.546,1.388,37.472,-0.984,-17.713,0.0,insulin_ep3__297_dldesign_0_cycle0
5.0,-103.128,-1.21,-57.615,-4.064,-57.615,-4.064,809.886,1118.94,229.651,1.0,0.0,-528.363,109.748,-182.453,0.471,13.135,31.091,214.346,0.0,-15.259,-3.55,-14.685,-59.72,2.0,-13.727,84.0,55.0,16.781,-9.937,0.574,0.187,0.028,-5.045,12.747,0.659,0.285,9.968,0.016,0.33,0.0,insulin_ep3__669_dldesign_0_cycle0_1
10.0,-103.971,-1.211,-57.701,-4.065,-57.701,-4.065,809.614,1116.221,225.846,1.0,0.0,-528.367,108.498,-182.531,0.47,13.094,30.988,213.625,0.0,-15.283,-3.555,-14.697,-59.732,0.0,-12.768,71.0,51.0,7.869,-7.3,0.489,-0.606,0.058,-1.572,14.547,0.56,-0.365,-11.311,-0.979,-19.583,0.0,insulin_ep3__268_dldesign_0_cycle0_1
4.0,-104.104,-1.215,-57.72,-4.066,-57.72,-4.066,806.45,1114.225,225.844,1.0,0.0,-528.461,108.297,-182.879,0.47,13.006,30.901,213.394,0.0,-15.337,-3.567,-14.757,-59.749,1.0,-9.046,65.0,54.0,11.042,-5.491,0.541,-0.538,0.21,-3.537,23.216,0.653,-0.273,-9.278,-0.989,-19.786,0.0,insulin_ep3__396_dldesign_0_cycle0
5.0,-105.864,-1.225,-57.754,-4.081,-57.754,-4.081,806.445,1114.121,225.052,1.0,0.0,-528.711,108.19,-182.947,0.47,12.975,30.898,213.044,0.0,-15.339,-3.594,-14.76,-59.794,3.0,-7.396,67.0,51.0,12.799,-6.59,0.573,-0.771,0.44,-5.06,12.011,0.595,-0.726,-23.232,-0.847,-16.097,0.0,insulin_ep3__695_dldesign_0_cycle0_1
4.0,-105.87,-1.226,-57.791,-4.088,-57.791,-4.088,806.352,1113.121,224.763,1.0,0.0,-529.942,108.127,-183.115,0.469,12.948,30.835,212.907,0.0,-15.367,-3.622,-14.813,-59.877,4.0,-8.655,71.0,49.0,12.774,-7.499,0.622,-0.156,0.0,0.944,31.1,0.684,-0.112,-3.352,-0.226,-4.298,0.0,insulin_ep3__787_dldesign_0_cycle0
5.0,-107.697,-1.241,-57.912,-4.091,-57.912,-4.091,805.827,1112.516,223.871,1.0,0.0,-530.611,107.53,-183.198,0.467,12.853,30.834,212.879,0.0,-15.411,-3.647,-14.86,-59.995,2.0,-10.103,71.0,53.0,11.566,-9.679,0.561,-0.029,0.0,-5.811,31.011,0.774,0.35,11.212,-0.608,-12.772,0.0,insulin_ep3__686_dldesign_0_cycle0
5.0,-108.235,-1.253,-57.977,-4.095,-57.977,-4.095,803.187,1112.452,223.744,1.0,0.0,-531.154,107.501,-183.207,0.466,12.597,30.778,212.368,0.0,-15.418,-3.709,-14.902,-60.078,0.0,-10.053,65.0,55.0,8.888,-3.956,0.677,-0.306,0.0,1.389,24.741,0.823,0.25,8.747,-1.278,-25.558,0.0,insulin_ep3__318_dldesign_0_cycle0_1
13.0,-109.69,-1.254,-58.024,-4.103,-58.024,-4.103,802.408,1110.349,222.636,1.0,0.0,-531.722,107.409,-183.399,0.466,12.589,30.735,210.996,0.0,-15.459,-3.726,-14.907,-60.216,6.0,-9.484,106.0,87.0,19.654,-15.563,0.619,-1.532,1.084,-2.377,81.305,0.684,-1.202,-69.689,-2.194,-63.627,0.0,insulin_ep2__207_dldesign_0_cycle0_1
3.0,-109.909,-1.261,-58.029,-4.106,-58.029,-4.106,801.55,1107.773,222.484,1.0,0.0,-532.418,107.136,-183.41,0.465,12.534,30.67,210.877,0.0,-15.482,-3.744,-14.923,-60.252,2.0,-9.136,67.0,48.0,11.23,-4.704,0.605,-0.047,0.063,5.327,4.497,0.68,0.483,14.021,-0.857,-16.285,0.0,insulin_ep3__418_dldesign_0_cycle0
4.0,-110.448,-1.285,-58.045,-4.112,-58.045,-4.112,801.504,1106.787,222.267,1.0,0.0,-533.334,107.104,-183.712,0.465,12.422,30.623,210.635,0.0,-15.49,-3.812,-15.11,-60.408,0.0,-3.62,73.0,53.0,25.757,-4.92,0.7,0.259,0.174,5.663,35.921,0.647,0.006,0.19,0.714,13.558,0.0,insulin_ep3__644_dldesign_0_cycle0_1
10.0,-111.86,-1.286,-58.076,-4.119,-58.076,-4.119,801.417,1106.438,221.962,1.0,0.0,-534.677,106.455,-184.298,0.463,12.354,30.487,210.569,0.0,-15.491,-3.816,-15.213,-60.439,2.0,-9.775,74.0,50.0,15.52,-5.661,0.57,-0.171,0.022,7.636,38.94,0.764,0.431,12.502,-1.002,-21.036,0.0,insulin_ep3__973_dldesign_0_cycle0_1
